n,permutation,n_candidates,n_score_levels,n_automorphisms,candidates_available,level_index,primary_score,secondary_score,candidate_count,orbit_count,orbit_sizes
7,0135624,0,0,,0,,,,,,
7,0135642,0,0,,0,,,,,,
7,0136245,0,0,,0,,,,,,
7,0136254,0,0,,0,,,,,,
7,0136425,0,0,,0,,,,,,
7,0136452,0,0,,0,,,,,,
7,0136524,0,0,,0,,,,,,
7,0136542,0,0,,0,,,,,,
7,0142356,1,1,1,1,0,3,6,1,1,1
7,0142365,0,0,,0,,,,,,
7,0142536,0,0,,0,,,,,,
7,0142563,0,0,,0,,,,,,
7,0142635,0,0,,0,,,,,,
7,0142653,0,0,,0,,,,,,
7,0143256,0,0,,0,,,,,,
7,0143265,0,0,,0,,,,,,
7,0143526,0,0,,0,,,,,,
7,0143562,0,0,,0,,,,,,
7,0143625,0,0,,0,,,,,,
7,0143652,0,0,,0,,,,,,
7,0145236,0,0,,0,,,,,,
7,0145263,0,0,,0,,,,,,
7,0145326,0,0,,0,,,,,,
7,0145362,0,0,,0,,,,,,
7,0145623,0,0,,0,,,,,,
7,0145632,0,0,,0,,,,,,
7,0146235,0,0,,0,,,,,,
7,0146253,0,0,,0,,,,,,
7,0146325,0,0,,0,,,,,,
7,0146352,0,0,,0,,,,,,
7,0146523,0,0,,0,,,,,,
7,0146532,0,0,,0,,,,,,
7,0152346,1,1,1,1,0,3,6,1,1,1
7,0152364,0,0,,0,,,,,,
7,0152436,0,0,,0,,,,,,
7,0152463,0,0,,0,,,,,,
7,0152634,0,0,,0,,,,,,
7,0152643,0,0,,0,,,,,,
7,0153246,0,0,,0,,,,,,
7,0153264,0,0,,0,,,,,,
7,0153426,0,0,,0,,,,,,
7,0153462,0,0,,0,,,,,,
7,0153624,0,0,,0,,,,,,
7,0153642,0,0,,0,,,,,,
7,0154236,0,0,,0,,,,,,
7,0154263,0,0,,0,,,,,,
7,0154326,0,0,,0,,,,,,
7,0154362,0,0,,0,,,,,,
7,0154623,0,0,,0,,,,,,
7,0154632,0,0,,0,,,,,,
7,0156234,0,0,,0,,,,,,
7,0156243,0,0,,0,,,,,,
7,0156324,0,0,,0,,,,,,
7,0156342,0,0,,0,,,,,,
7,0156423,0,0,,0,,,,,,
7,0156432,0,0,,0,,,,,,
7,0162345,1,1,1,1,0,3,6,1,1,1
7,0162354,0,0,,0,,,,,,
7,0162435,0,0,,0,,,,,,
7,0162453,0,0,,0,,,,,,
7,0162534,0,0,,0,,,,,,
7,0162543,0,0,,0,,,,,,
7,0163245,0,0,,0,,,,,,
7,0163254,0,0,,0,,,,,,
7,0163425,0,0,,0,,,,,,
7,0163452,0,0,,0,,,,,,
7,0163524,0,0,,0,,,,,,
7,0163542,0,0,,0,,,,,,
7,0164235,0,0,,0,,,,,,
7,0164253,0,0,,0,,,,,,
7,0164325,0,0,,0,,,,,,
7,0164352,0,0,,0,,,,,,
7,0164523,0,0,,0,,,,,,
7,0164532,0,0,,0,,,,,,
7,0165234,0,0,,0,,,,,,
7,0165243,0,0,,0,,,,,,
7,0165324,0,0,,0,,,,,,
7,0165342,0,0,,0,,,,,,
7,0165423,0,0,,0,,,,,,
7,0165432,0,0,,0,,,,,,
7,0213456,1,1,2,1,0,3,7,1,1,1
7,0213465,0,0,,0,,,,,,
7,0213546,0,0,,0,,,,,,
7,0213564,0,0,,0,,,,,,
7,0213645,0,0,,0,,,,,,
7,0213654,0,0,,0,,,,,,
7,0214356,0,0,,0,,,,,,
7,0214365,0,0,,0,,,,,,
7,0214536,0,0,,0,,,,,,
7,0214563,0,0,,0,,,,,,
7,0214635,0,0,,0,,,,,,
7,0214653,0,0,,0,,,,,,
7,0215346,0,0,,0,,,,,,
7,0215364,0,0,,0,,,,,,
7,0215436,0,0,,0,,,,,,
7,0215463,0,0,,0,,,,,,
7,0215634,0,0,,0,,,,,,
7,0215643,0,0,,0,,,,,,
7,0216345,0,0,,0,,,,,,
7,0216354,0,0,,0,,,,,,
7,0216435,0,0,,0,,,,,,
7,0216453,0,0,,0,,,,,,
7,0216534,0,0,,0,,,,,,
7,0216543,0,0,,0,,,,,,
7,0231456,1,1,1,1,0,3,6,1,1,1
7,0231465,0,0,,0,,,,,,
7,0231546,0,0,,0,,,,,,
7,0231564,0,0,,0,,,,,,
7,0231645,0,0,,0,,,,,,
7,0231654,0,0,,0,,,,,,
7,0234156,1,1,1,1,0,3,6,1,1,1
7,0234165,0,0,,0,,,,,,
7,0234516,1,1,1,1,0,3,6,1,1,1
7,0234561,1,1,1,1,0,3,6,1,1,1
7,0234615,0,0,,0,,,,,,
7,0234651,0,0,,0,,,,,,
7,0235146,0,0,,0,,,,,,
7,0235164,0,0,,0,,,,,,
7,0235416,0,0,,0,,,,,,
7,0235461,0,0,,0,,,,,,
7,0235614,0,0,,0,,,,,,
7,0235641,0,0,,0,,,,,,
7,0236145,0,0,,0,,,,,,
7,0236154,0,0,,0,,,,,,
7,0236415,0,0,,0,,,,,,
7,0236451,0,0,,0,,,,,,
7,0236514,0,0,,0,,,,,,
7,0236541,0,0,,0,,,,,,
7,0241356,0,0,,0,,,,,,
7,0241365,0,0,,0,,,,,,
7,0241536,0,0,,0,,,,,,
7,0241563,0,0,,0,,,,,,
7,0241635,0,0,,0,,,,,,
7,0241653,0,0,,0,,,,,,
7,0243156,0,0,,0,,,,,,
7,0243165,0,0,,0,,,,,,
7,0243516,0,0,,0,,,,,,
7,0243561,0,0,,0,,,,,,
7,0243615,0,0,,0,,,,,,
7,0243651,0,0,,0,,,,,,
7,0245136,0,0,,0,,,,,,
7,0245163,0,0,,0,,,,,,
7,0245316,0,0,,0,,,,,,
7,0245361,0,0,,0,,,,,,
7,0245613,0,0,,0,,,,,,
7,0245631,0,0,,0,,,,,,
7,0246135,0,0,,0,,,,,,
7,0246153,0,0,,0,,,,,,
7,0246315,0,0,,0,,,,,,
7,0246351,0,0,,0,,,,,,
7,0246513,0,0,,0,,,,,,
7,0246531,0,0,,0,,,,,,
7,0251346,0,0,,0,,,,,,
7,0251364,0,0,,0,,,,,,
7,0251436,0,0,,0,,,,,,
7,0251463,0,0,,0,,,,,,
7,0251634,0,0,,0,,,,,,
7,0251643,0,0,,0,,,,,,
7,0253146,0,0,,0,,,,,,
7,0253164,0,0,,0,,,,,,
7,0253416,0,0,,0,,,,,,
7,0253461,0,0,,0,,,,,,
7,0253614,0,0,,0,,,,,,
7,0253641,0,0,,0,,,,,,
7,0254136,0,0,,0,,,,,,
7,0254163,0,0,,0,,,,,,
7,0254316,0,0,,0,,,,,,
7,0254361,0,0,,0,,,,,,
7,0254613,0,0,,0,,,,,,
7,0254631,0,0,,0,,,,,,
7,0256134,0,0,,0,,,,,,
7,0256143,0,0,,0,,,,,,
7,0256314,0,0,,0,,,,,,
7,0256341,0,0,,0,,,,,,
7,0256413,0,0,,0,,,,,,
7,0256431,0,0,,0,,,,,,
7,0261345,0,0,,0,,,,,,
7,0261354,0,0,,0,,,,,,
7,0261435,0,0,,0,,,,,,
7,0261453,0,0,,0,,,,,,
7,0261534,0,0,,0,,,,,,
7,0261543,0,0,,0,,,,,,
7,0263145,0,0,,0,,,,,,
7,0263154,0,0,,0,,,,,,
7,0263415,0,0,,0,,,,,,
7,0263451,0,0,,0,,,,,,
7,0263514,0,0,,0,,,,,,
7,0263541,0,0,,0,,,,,,
7,0264135,0,0,,0,,,,,,
7,0264153,0,0,,0,,,,,,
7,0264315,0,0,,0,,,,,,
7,0264351,0,0,,0,,,,,,
7,0264513,0,0,,0,,,,,,
7,0264531,0,0,,0,,,,,,
7,0265134,0,0,,0,,,,,,
7,0265143,0,0,,0,,,,,,
7,0265314,0,0,,0,,,,,,
7,0265341,0,0,,0,,,,,,
7,0265413,0,0,,0,,,,,,
7,0265431,0,0,,0,,,,,,
7,0312456,1,1,1,1,0,3,6,1,1,1
7,0312465,0,0,,0,,,,,,
7,0312546,0,0,,0,,,,,,
7,0312564,0,0,,0,,,,,,
7,0312645,0,0,,0,,,,,,
7,0312654,0,0,,0,,,,,,
7,0314256,0,0,,0,,,,,,
7,0314265,0,0,,0,,,,,,
7,0314526,0,0,,0,,,,,,
7,0314562,0,0,,0,,,,,,
7,0314625,0,0,,0,,,,,,
7,0314652,0,0,,0,,,,,,
7,0315246,0,0,,0,,,,,,
7,0315264,0,0,,0,,,,,,
7,0315426,0,0,,0,,,,,,
7,0315462,0,0,,0,,,,,,
7,0315624,0,0,,0,,,,,,
7,0315642,0,0,,0,,,,,,
7,0316245,0,0,,0,,,,,,
7,0316254,0,0,,0,,,,,,
7,0316425,0,0,,0,,,,,,
7,0316452,0,0,,0,,,,,,
7,0316524,0,0,,0,,,,,,
7,0316542,0,0,,0,,,,,,
7,0321456,0,0,,0,,,,,,
7,0321465,0,0,,0,,,,,,
7,0321546,0,0,,0,,,,,,
7,0321564,0,0,,0,,,,,,
7,0321645,0,0,,0,,,,,,
7,0321654,0,0,,0,,,,,,
7,0324156,0,0,,0,,,,,,
7,0324165,0,0,,0,,,,,,
7,0324516,0,0,,0,,,,,,
7,0324561,0,0,,0,,,,,,
7,0324615,0,0,,0,,,,,,
7,0324651,0,0,,0,,,,,,
7,0325146,0,0,,0,,,,,,
7,0325164,0,0,,0,,,,,,
7,0325416,0,0,,0,,,,,,
7,0325461,0,0,,0,,,,,,
7,0325614,0,0,,0,,,,,,
7,0325641,0,0,,0,,,,,,
7,0326145,0,0,,0,,,,,,
7,0326154,0,0,,0,,,,,,
7,0326415,0,0,,0,,,,,,
7,0326451,0,0,,0,,,,,,
7,0326514,0,0,,0,,,,,,
7,0326541,0,0,,0,,,,,,
7,0341256,0,0,,0,,,,,,
7,0341265,0,0,,0,,,,,,
7,0341526,0,0,,0,,,,,,
7,0341562,0,0,,0,,,,,,
7,0341625,0,0,,0,,,,,,
7,0341652,0,0,,0,,,,,,
7,0342156,0,0,,0,,,,,,
7,0342165,0,0,,0,,,,,,
7,0342516,0,0,,0,,,,,,
7,0342561,0,0,,0,,,,,,
7,0342615,0,0,,0,,,,,,
7,0342651,0,0,,0,,,,,,
7,0345126,0,0,,0,,,,,,
7,0345162,0,0,,0,,,,,,
7,0345216,0,0,,0,,,,,,
7,0345261,0,0,,0,,,,,,
7,0345612,0,0,,0,,,,,,
7,0345621,0,0,,0,,,,,,
7,0346125,0,0,,0,,,,,,
7,0346152,0,0,,0,,,,,,
7,0346215,0,0,,0,,,,,,
7,0346251,0,0,,0,,,,,,
7,0346512,0,0,,0,,,,,,
7,0346521,0,0,,0,,,,,,
7,0351246,0,0,,0,,,,,,
7,0351264,0,0,,0,,,,,,
7,0351426,0,0,,0,,,,,,
7,0351462,0,0,,0,,,,,,
7,0351624,0,0,,0,,,,,,
7,0351642,0,0,,0,,,,,,
7,0352146,0,0,,0,,,,,,
7,0352164,0,0,,0,,,,,,
7,0352416,0,0,,0,,,,,,
7,0352461,0,0,,0,,,,,,
7,0352614,0,0,,0,,,,,,
7,0352641,0,0,,0,,,,,,
7,0354126,0,0,,0,,,,,,
7,0354162,0,0,,0,,,,,,
7,0354216,0,0,,0,,,,,,
7,0354261,0,0,,0,,,,,,
7,0354612,0,0,,0,,,,,,
7,0354621,0,0,,0,,,,,,
7,0356124,0,0,,0,,,,,,
7,0356142,0,0,,0,,,,,,
7,0356214,0,0,,0,,,,,,
7,0356241,0,0,,0,,,,,,
7,0356412,0,0,,0,,,,,,
7,0356421,0,0,,0,,,,,,
7,0361245,0,0,,0,,,,,,
7,0361254,0,0,,0,,,,,,
7,0361425,0,0,,0,,,,,,
7,0361452,0,0,,0,,,,,,
7,0361524,0,0,,0,,,,,,
7,0361542,0,0,,0,,,,,,
7,0362145,0,0,,0,,,,,,
7,0362154,0,0,,0,,,,,,
7,0362415,0,0,,0,,,,,,
7,0362451,0,0,,0,,,,,,
7,0362514,0,0,,0,,,,,,
7,0362541,0,0,,0,,,,,,
7,0364125,0,0,,0,,,,,,
7,0364152,0,0,,0,,,,,,
7,0364215,0,0,,0,,,,,,
7,0364251,0,0,,0,,,,,,
7,0364512,0,0,,0,,,,,,
7,0364521,0,0,,0,,,,,,
7,0365124,0,0,,0,,,,,,
7,0365142,0,0,,0,,,,,,
7,0365214,0,0,,0,,,,,,
7,0365241,0,0,,0,,,,,,
7,0365412,0,0,,0,,,,,,
7,0365421,0,0,,0,,,,,,
7,0412356,1,1,1,1,0,3,6,1,1,1
7,0412365,0,0,,0,,,,,,
7,0412536,0,0,,0,,,,,,
7,0412563,0,0,,0,,,,,,
7,0412635,0,0,,0,,,,,,
7,0412653,0,0,,0,,,,,,
7,0413256,0,0,,0,,,,,,
7,0413265,0,0,,0,,,,,,
7,0413526,0,0,,0,,,,,,
7,0413562,0,0,,0,,,,,,
7,0413625,0,0,,0,,,,,,
7,0413652,0,0,,0,,,,,,
7,0415236,0,0,,0,,,,,,
7,0415263,0,0,,0,,,,,,
7,0415326,0,0,,0,,,,,,
7,0415362,0,0,,0,,,,,,
7,0415623,0,0,,0,,,,,,
7,0415632,0,0,,0,,,,,,
7,0416235,0,0,,0,,,,,,
7,0416253,0,0,,0,,,,,,
7,0416325,0,0,,0,,,,,,
7,0416352,0,0,,0,,,,,,
7,0416523,0,0,,0,,,,,,
7,0416532,0,0,,0,,,,,,
7,0421356,0,0,,0,,,,,,
7,0421365,0,0,,0,,,,,,
7,0421536,0,0,,0,,,,,,
7,0421563,0,0,,0,,,,,,
7,0421635,0,0,,0,,,,,,
7,0421653,0,0,,0,,,,,,
7,0423156,0,0,,0,,,,,,
7,0423165,0,0,,0,,,,,,
7,0423516,0,0,,0,,,,,,
7,0423561,0,0,,0,,,,,,
7,0423615,0,0,,0,,,,,,
7,0423651,0,0,,0,,,,,,
7,0425136,0,0,,0,,,,,,
7,0425163,0,0,,0,,,,,,
7,0425316,0,0,,0,,,,,,
7,0425361,0,0,,0,,,,,,
7,0425613,0,0,,0,,,,,,
7,0425631,0,0,,0,,,,,,
7,0426135,0,0,,0,,,,,,
7,0426153,0,0,,0,,,,,,
7,0426315,0,0,,0,,,,,,
7,0426351,0,0,,0,,,,,,
7,0426513,0,0,,0,,,,,,
7,0426531,0,0,,0,,,,,,
7,0431256,0,0,,0,,,,,,
7,0431265,0,0,,0,,,,,,
7,0431526,0,0,,0,,,,,,
7,0431562,0,0,,0,,,,,,
7,0431625,0,0,,0,,,,,,
7,0431652,0,0,,0,,,,,,
7,0432156,0,0,,0,,,,,,
7,0432165,0,0,,0,,,,,,
7,0432516,0,0,,0,,,,,,
7,0432561,0,0,,0,,,,,,
7,0432615,0,0,,0,,,,,,
7,0432651,0,0,,0,,,,,,
7,0435126,0,0,,0,,,,,,
7,0435162,0,0,,0,,,,,,
7,0435216,0,0,,0,,,,,,
7,0435261,0,0,,0,,,,,,
7,0435612,0,0,,0,,,,,,
7,0435621,0,0,,0,,,,,,
7,0436125,0,0,,0,,,,,,
7,0436152,0,0,,0,,,,,,
7,0436215,0,0,,0,,,,,,
7,0436251,0,0,,0,,,,,,
7,0436512,0,0,,0,,,,,,
7,0436521,0,0,,0,,,,,,
7,0451236,0,0,,0,,,,,,
7,0451263,0,0,,0,,,,,,
7,0451326,0,0,,0,,,,,,
7,0451362,0,0,,0,,,,,,
7,0451623,0,0,,0,,,,,,
7,0451632,0,0,,0,,,,,,
7,0452136,0,0,,0,,,,,,
7,0452163,0,0,,0,,,,,,
7,0452316,0,0,,0,,,,,,
7,0452361,0,0,,0,,,,,,
7,0452613,0,0,,0,,,,,,
7,0452631,0,0,,0,,,,,,
7,0453126,0,0,,0,,,,,,
7,0453162,0,0,,0,,,,,,
7,0453216,0,0,,0,,,,,,
7,0453261,0,0,,0,,,,,,
7,0453612,0,0,,0,,,,,,
7,0453621,0,0,,0,,,,,,
7,0456123,0,0,,0,,,,,,
7,0456132,0,0,,0,,,,,,
7,0456213,0,0,,0,,,,,,
7,0456231,0,0,,0,,,,,,
7,0456312,0,0,,0,,,,,,
7,0456321,0,0,,0,,,,,,
7,0461235,0,0,,0,,,,,,
7,0461253,0,0,,0,,,,,,
7,0461325,0,0,,0,,,,,,
7,0461352,0,0,,0,,,,,,
7,0461523,0,0,,0,,,,,,
7,0461532,0,0,,0,,,,,,
7,0462135,0,0,,0,,,,,,
7,0462153,0,0,,0,,,,,,
7,0462315,0,0,,0,,,,,,
7,0462351,0,0,,0,,,,,,
7,0462513,0,0,,0,,,,,,
7,0462531,0,0,,0,,,,,,
7,0463125,0,0,,0,,,,,,
7,0463152,0,0,,0,,,,,,
7,0463215,0,0,,0,,,,,,
7,0463251,0,0,,0,,,,,,
7,0463512,0,0,,0,,,,,,
7,0463521,0,0,,0,,,,,,
7,0465123,0,0,,0,,,,,,
7,0465132,0,0,,0,,,,,,
7,0465213,0,0,,0,,,,,,
7,0465231,0,0,,0,,,,,,
7,0465312,0,0,,0,,,,,,
7,0465321,0,0,,0,,,,,,
7,0512346,1,1,1,1,0,3,6,1,1,1
7,0512364,0,0,,0,,,,,,
7,0512436,0,0,,0,,,,,,
7,0512463,0,0,,0,,,,,,
7,0512634,0,0,,0,,,,,,
7,0512643,0,0,,0,,,,,,
7,0513246,0,0,,0,,,,,,
7,0513264,0,0,,0,,,,,,
7,0513426,0,0,,0,,,,,,
7,0513462,0,0,,0,,,,,,
7,0513624,0,0,,0,,,,,,
7,0513642,0,0,,0,,,,,,
7,0514236,0,0,,0,,,,,,
7,0514263,0,0,,0,,,,,,
7,0514326,0,0,,0,,,,,,
7,0514362,0,0,,0,,,,,,
7,0514623,0,0,,0,,,,,,
7,0514632,0,0,,0,,,,,,
7,0516234,0,0,,0,,,,,,
7,0516243,0,0,,0,,,,,,
7,0516324,0,0,,0,,,,,,
7,0516342,0,0,,0,,,,,,
7,0516423,0,0,,0,,,,,,
7,0516432,0,0,,0,,,,,,
7,0521346,0,0,,0,,,,,,
7,0521364,0,0,,0,,,,,,
7,0521436,0,0,,0,,,,,,
7,0521463,0,0,,0,,,,,,
7,0521634,0,0,,0,,,,,,
7,0521643,0,0,,0,,,,,,
7,0523146,0,0,,0,,,,,,
7,0523164,0,0,,0,,,,,,
7,0523416,0,0,,0,,,,,,
7,0523461,0,0,,0,,,,,,
7,0523614,0,0,,0,,,,,,
7,0523641,0,0,,0,,,,,,
7,0524136,0,0,,0,,,,,,
7,0524163,0,0,,0,,,,,,
7,0524316,0,0,,0,,,,,,
7,0524361,0,0,,0,,,,,,
7,0524613,0,0,,0,,,,,,
7,0524631,0,0,,0,,,,,,
7,0526134,0,0,,0,,,,,,
7,0526143,0,0,,0,,,,,,
7,0526314,0,0,,0,,,,,,
7,0526341,0,0,,0,,,,,,
7,0526413,0,0,,0,,,,,,
7,0526431,0,0,,0,,,,,,
7,0531246,0,0,,0,,,,,,
7,0531264,0,0,,0,,,,,,
7,0531426,0,0,,0,,,,,,
7,0531462,0,0,,0,,,,,,
7,0531624,0,0,,0,,,,,,
7,0531642,0,0,,0,,,,,,
7,0532146,0,0,,0,,,,,,
7,0532164,0,0,,0,,,,,,
7,0532416,0,0,,0,,,,,,
7,0532461,0,0,,0,,,,,,
7,0532614,0,0,,0,,,,,,
7,0532641,0,0,,0,,,,,,
7,0534126,0,0,,0,,,,,,
7,0534162,0,0,,0,,,,,,
7,0534216,0,0,,0,,,,,,
7,0534261,0,0,,0,,,,,,
7,0534612,0,0,,0,,,,,,
7,0534621,0,0,,0,,,,,,
7,0536124,0,0,,0,,,,,,
7,0536142,0,0,,0,,,,,,
7,0536214,0,0,,0,,,,,,
7,0536241,0,0,,0,,,,,,
7,0536412,0,0,,0,,,,,,
7,0536421,0,0,,0,,,,,,
7,0541236,0,0,,0,,,,,,
7,0541263,0,0,,0,,,,,,
7,0541326,0,0,,0,,,,,,
7,0541362,0,0,,0,,,,,,
7,0541623,0,0,,0,,,,,,
7,0541632,0,0,,0,,,,,,
7,0542136,0,0,,0,,,,,,
7,0542163,0,0,,0,,,,,,
7,0542316,0,0,,0,,,,,,
7,0542361,0,0,,0,,,,,,
7,0542613,0,0,,0,,,,,,
7,0542631,0,0,,0,,,,,,
7,0543126,0,0,,0,,,,,,
7,0543162,0,0,,0,,,,,,
7,0543216,0,0,,0,,,,,,
7,0543261,0,0,,0,,,,,,
7,0543612,0,0,,0,,,,,,
7,0543621,0,0,,0,,,,,,
7,0546123,0,0,,0,,,,,,
7,0546132,0,0,,0,,,,,,
7,0546213,0,0,,0,,,,,,
7,0546231,0,0,,0,,,,,,
7,0546312,0,0,,0,,,,,,
7,0546321,0,0,,0,,,,,,
7,0561234,0,0,,0,,,,,,
7,0561243,0,0,,0,,,,,,
7,0561324,0,0,,0,,,,,,
7,0561342,0,0,,0,,,,,,
7,0561423,0,0,,0,,,,,,
7,0561432,0,0,,0,,,,,,
7,0562134,0,0,,0,,,,,,
7,0562143,0,0,,0,,,,,,
7,0562314,0,0,,0,,,,,,
7,0562341,0,0,,0,,,,,,
7,0562413,0,0,,0,,,,,,
7,0562431,0,0,,0,,,,,,
7,0563124,0,0,,0,,,,,,
7,0563142,0,0,,0,,,,,,
7,0563214,0,0,,0,,,,,,
7,0563241,0,0,,0,,,,,,
7,0563412,0,0,,0,,,,,,
7,0563421,0,0,,0,,,,,,
7,0564123,0,0,,0,,,,,,
7,0564132,0,0,,0,,,,,,
7,0564213,0,0,,0,,,,,,
7,0564231,0,0,,0,,,,,,
7,0564312,0,0,,0,,,,,,
7,0564321,0,0,,0,,,,,,
7,0612345,1,1,1,1,0,3,6,1,1,1
7,0612354,0,0,,0,,,,,,
7,0612435,0,0,,0,,,,,,
7,0612453,0,0,,0,,,,,,
7,0612534,0,0,,0,,,,,,
7,0612543,0,0,,0,,,,,,
7,0613245,0,0,,0,,,,,,
7,0613254,0,0,,0,,,,,,
7,0613425,0,0,,0,,,,,,
7,0613452,0,0,,0,,,,,,
7,0613524,0,0,,0,,,,,,
7,0613542,0,0,,0,,,,,,
7,0614235,0,0,,0,,,,,,
7,0614253,0,0,,0,,,,,,
7,0614325,0,0,,0,,,,,,
7,0614352,0,0,,0,,,,,,
7,0614523,0,0,,0,,,,,,
7,0614532,0,0,,0,,,,,,
7,0615234,0,0,,0,,,,,,
7,0615243,0,0,,0,,,,,,
7,0615324,0,0,,0,,,,,,
7,0615342,0,0,,0,,,,,,
7,0615423,0,0,,0,,,,,,
7,0615432,0,0,,0,,,,,,
7,0621345,0,0,,0,,,,,,
7,0621354,0,0,,0,,,,,,
7,0621435,0,0,,0,,,,,,
7,0621453,0,0,,0,,,,,,
7,0621534,0,0,,0,,,,,,
7,0621543,0,0,,0,,,,,,
7,0623145,0,0,,0,,,,,,
7,0623154,0,0,,0,,,,,,
7,0623415,0,0,,0,,,,,,
7,0623451,0,0,,0,,,,,,
7,0623514,0,0,,0,,,,,,
7,0623541,0,0,,0,,,,,,
7,0624135,0,0,,0,,,,,,
7,0624153,0,0,,0,,,,,,
7,0624315,0,0,,0,,,,,,
7,0624351,0,0,,0,,,,,,
7,0624513,0,0,,0,,,,,,
7,0624531,0,0,,0,,,,,,
7,0625134,0,0,,0,,,,,,
7,0625143,0,0,,0,,,,,,
7,0625314,0,0,,0,,,,,,
7,0625341,0,0,,0,,,,,,
7,0625413,0,0,,0,,,,,,
7,0625431,0,0,,0,,,,,,
7,0631245,0,0,,0,,,,,,
7,0631254,0,0,,0,,,,,,
7,0631425,0,0,,0,,,,,,
7,0631452,0,0,,0,,,,,,
7,0631524,0,0,,0,,,,,,
7,0631542,0,0,,0,,,,,,
7,0632145,0,0,,0,,,,,,
7,0632154,0,0,,0,,,,,,
7,0632415,0,0,,0,,,,,,
7,0632451,0,0,,0,,,,,,
7,0632514,0,0,,0,,,,,,
7,0632541,0,0,,0,,,,,,
7,0634125,0,0,,0,,,,,,
7,0634152,0,0,,0,,,,,,
7,0634215,0,0,,0,,,,,,
7,0634251,0,0,,0,,,,,,
7,0634512,0,0,,0,,,,,,
7,0634521,0,0,,0,,,,,,
7,0635124,0,0,,0,,,,,,
7,0635142,0,0,,0,,,,,,
7,0635214,0,0,,0,,,,,,
7,0635241,0,0,,0,,,,,,
7,0635412,0,0,,0,,,,,,
7,0635421,0,0,,0,,,,,,
7,0641235,0,0,,0,,,,,,
7,0641253,0,0,,0,,,,,,
7,0641325,0,0,,0,,,,,,
7,0641352,0,0,,0,,,,,,
7,0641523,0,0,,0,,,,,,
7,0641532,0,0,,0,,,,,,
7,0642135,0,0,,0,,,,,,
7,0642153,0,0,,0,,,,,,
7,0642315,0,0,,0,,,,,,
7,0642351,0,0,,0,,,,,,
7,0642513,0,0,,0,,,,,,
7,0642531,0,0,,0,,,,,,
7,0643125,0,0,,0,,,,,,
7,0643152,0,0,,0,,,,,,
7,0643215,0,0,,0,,,,,,
7,0643251,0,0,,0,,,,,,
7,0643512,0,0,,0,,,,,,
7,0643521,0,0,,0,,,,,,
7,0645123,0,0,,0,,,,,,
7,0645132,0,0,,0,,,,,,
7,0645213,0,0,,0,,,,,,
7,0645231,0,0,,0,,,,,,
7,0645312,0,0,,0,,,,,,
7,0645321,0,0,,0,,,,,,
7,0651234,0,0,,0,,,,,,
7,0651243,0,0,,0,,,,,,
7,0651324,0,0,,0,,,,,,
7,0651342,0,0,,0,,,,,,
7,0651423,0,0,,0,,,,,,
7,0651432,0,0,,0,,,,,,
7,0652134,0,0,,0,,,,,,
7,0652143,0,0,,0,,,,,,
7,0652314,0,0,,0,,,,,,
7,0652341,0,0,,0,,,,,,
7,0652413,0,0,,0,,,,,,
7,0652431,0,0,,0,,,,,,
7,0653124,0,0,,0,,,,,,
7,0653142,0,0,,0,,,,,,
7,0653214,0,0,,0,,,,,,
7,0653241,0,0,,0,,,,,,
7,0653412,0,0,,0,,,,,,
7,0653421,0,0,,0,,,,,,
7,0654123,0,0,,0,,,,,,
7,0654132,0,0,,0,,,,,,
7,0654213,0,0,,0,,,,,,
7,0654231,0,0,,0,,,,,,
7,0654312,0,0,,0,,,,,,
7,0654321,0,0,,0,,,,,,
7,1023456,2,1,2,1,0,3,6,2,1,2
7,1023465,0,0,,0,,,,,,
7,1023546,0,0,,0,,,,,,
7,1023564,0,0,,0,,,,,,
7,1023645,0,0,,0,,,,,,
7,1023654,0,0,,0,,,,,,
7,1024356,0,0,,0,,,,,,
7,1024365,0,0,,0,,,,,,
7,1024536,0,0,,0,,,,,,
7,1024563,0,0,,0,,,,,,
7,1024635,0,0,,0,,,,,,
7,1024653,0,0,,0,,,,,,
7,1025346,0,0,,0,,,,,,
7,1025364,0,0,,0,,,,,,
7,1025436,0,0,,0,,,,,,
7,1025463,0,0,,0,,,,,,
7,1025634,0,0,,0,,,,,,
7,1025643,0,0,,0,,,,,,
7,1026345,0,0,,0,,,,,,
7,1026354,0,0,,0,,,,,,
7,1026435,0,0,,0,,,,,,
7,1026453,0,0,,0,,,,,,
7,1026534,0,0,,0,,,,,,
7,1026543,0,0,,0,,,,,,
7,1032456,0,0,,0,,,,,,
7,1032465,0,0,,0,,,,,,
7,1032546,0,0,,0,,,,,,
7,1032564,0,0,,0,,,,,,
7,1032645,0,0,,0,,,,,,
7,1032654,0,0,,0,,,,,,
7,1034256,0,0,,0,,,,,,
7,1034265,0,0,,0,,,,,,
7,1034526,0,0,,0,,,,,,
7,1034562,0,0,,0,,,,,,
7,1034625,0,0,,0,,,,,,
7,1034652,0,0,,0,,,,,,
7,1035246,0,0,,0,,,,,,
7,1035264,0,0,,0,,,,,,
7,1035426,0,0,,0,,,,,,
7,1035462,0,0,,0,,,,,,
7,1035624,0,0,,0,,,,,,
7,1035642,0,0,,0,,,,,,
7,1036245,0,0,,0,,,,,,
7,1036254,0,0,,0,,,,,,
7,1036425,0,0,,0,,,,,,
7,1036452,0,0,,0,,,,,,
7,1036524,0,0,,0,,,,,,
7,1036542,0,0,,0,,,,,,
