record_type,run_id,configuration_fingerprint,input_provenance_fingerprint,seed,intensity,estimator_id,estimator_role,predicted_depth,agrees_with_H4,included_in_primary_max,terminal_label,h_hat_cell_agreement_with_H4,max_baseline_cell_agreement_with_H4,delta_agreement,H_hat_block,cell_fraction_H4
CELL_ESTIMATE,f90e7663ca361dab3f2a26d985cea69b85048ffcd2f1986f031b09f6c8cea3a8,3728f4934064b0959a3fc0add111e48b3a20c3c97d1cb0d40d7af0b2f9e702d5,17986a551545e42bd13dc93b5fc770ad97721f93f4506eacdd2dae9de93ca13d,1000039,40b2c00000000000,pr006_block_h_hat,PRIMARY_BASELINE,4,true,true,BASELINE_DOMINATED,null,null,null,null,null
CELL_ESTIMATE,f90e7663ca361dab3f2a26d985cea69b85048ffcd2f1986f031b09f6c8cea3a8,3728f4934064b0959a3fc0add111e48b3a20c3c97d1cb0d40d7af0b2f9e702d5,17986a551545e42bd13dc93b5fc770ad97721f93f4506eacdd2dae9de93ca13d,1000039,40b2c00000000000,pr006_intensity_h_hat,PRIMARY_BASELINE,4,true,true,BASELINE_DOMINATED,null,null,null,null,null
CELL_ESTIMATE,f90e7663ca361dab3f2a26d985cea69b85048ffcd2f1986f031b09f6c8cea3a8,3728f4934064b0959a3fc0add111e48b3a20c3c97d1cb0d40d7af0b2f9e702d5,17986a551545e42bd13dc93b5fc770ad97721f93f4506eacdd2dae9de93ca13d,1000039,40b2c00000000000,constant_depth_4,DEGENERATE_ORACLE_SANITY_CHECK,4,true,false,BASELINE_DOMINATED,null,null,null,null,null
CELL_ESTIMATE,f90e7663ca361dab3f2a26d985cea69b85048ffcd2f1986f031b09f6c8cea3a8,3728f4934064b0959a3fc0add111e48b3a20c3c97d1cb0d40d7af0b2f9e702d5,17986a551545e42bd13dc93b5fc770ad97721f93f4506eacdd2dae9de93ca13d,1000039,40c2c00000000000,H_hat,AUDITED_ESTIMATOR,4,true,false,BASELINE_DOMINATED,null,null,null,null,null
CELL_ESTIMATE,f90e7663ca361dab3f2a26d985cea69b85048ffcd2f1986f031b09f6c8cea3a8,3728f4934064b0959a3fc0add111e48b3a20c3c97d1cb0d40d7af0b2f9e702d5,17986a551545e42bd13dc93b5fc770ad97721f93f4506eacdd2dae9de93ca13d,1000039,40c2c00000000000,constant_depth_8,PRIMARY_BASELINE,8,false,true,BASELINE_DOMINATED,null,null,null,null,null
CELL_ESTIMATE,f90e7663ca361dab3f2a26d985cea69b85048ffcd2f1986f031b09f6c8cea3a8,3728f4934064b0959a3fc0add111e48b3a20c3c97d1cb0d40d7af0b2f9e702d5,17986a551545e42bd13dc93b5fc770ad97721f93f4506eacdd2dae9de93ca13d,1000039,40c2c00000000000,constant_depth_26,PRIMARY_BASELINE,26,false,true,BASELINE_DOMINATED,null,null,null,null,null
CELL_ESTIMATE,f90e7663ca361dab3f2a26d985cea69b85048ffcd2f1986f031b09f6c8cea3a8,3728f4934064b0959a3fc0add111e48b3a20c3c97d1cb0d40d7af0b2f9e702d5,17986a551545e42bd13dc93b5fc770ad97721f93f4506eacdd2dae9de93ca13d,1000039,40c2c00000000000,pr006_block_h_hat,PRIMARY_BASELINE,4,true,true,BASELINE_DOMINATED,null,null,null,null,null
CELL_ESTIMATE,f90e7663ca361dab3f2a26d985cea69b85048ffcd2f1986f031b09f6c8cea3a8,3728f4934064b0959a3fc0add111e48b3a20c3c97d1cb0d40d7af0b2f9e702d5,17986a551545e42bd13dc93b5fc770ad97721f93f4506eacdd2dae9de93ca13d,1000039,40c2c00000000000,pr006_intensity_h_hat,PRIMARY_BASELINE,4,true,true,BASELINE_DOMINATED,null,null,null,null,null
CELL_ESTIMATE,f90e7663ca361dab3f2a26d985cea69b85048ffcd2f1986f031b09f6c8cea3a8,3728f4934064b0959a3fc0add111e48b3a20c3c97d1cb0d40d7af0b2f9e702d5,17986a551545e42bd13dc93b5fc770ad97721f93f4506eacdd2dae9de93ca13d,1000039,40c2c00000000000,constant_depth_4,DEGENERATE_ORACLE_SANITY_CHECK,4,true,false,BASELINE_DOMINATED,null,null,null,null,null
CELL_ESTIMATE,f90e7663ca361dab3f2a26d985cea69b85048ffcd2f1986f031b09f6c8cea3a8,3728f4934064b0959a3fc0add111e48b3a20c3c97d1cb0d40d7af0b2f9e702d5,17986a551545e42bd13dc93b5fc770ad97721f93f4506eacdd2dae9de93ca13d,1000039,40d2c00000000000,H_hat,AUDITED_ESTIMATOR,4,true,false,BASELINE_DOMINATED,null,null,null,null,null
CELL_ESTIMATE,f90e7663ca361dab3f2a26d985cea69b85048ffcd2f1986f031b09f6c8cea3a8,3728f4934064b0959a3fc0add111e48b3a20c3c97d1cb0d40d7af0b2f9e702d5,17986a551545e42bd13dc93b5fc770ad97721f93f4506eacdd2dae9de93ca13d,1000039,40d2c00000000000,constant_depth_8,PRIMARY_BASELINE,8,false,true,BASELINE_DOMINATED,null,null,null,null,null
CELL_ESTIMATE,f90e7663ca361dab3f2a26d985cea69b85048ffcd2f1986f031b09f6c8cea3a8,3728f4934064b0959a3fc0add111e48b3a20c3c97d1cb0d40d7af0b2f9e702d5,17986a551545e42bd13dc93b5fc770ad97721f93f4506eacdd2dae9de93ca13d,1000039,40d2c00000000000,constant_depth_26,PRIMARY_BASELINE,26,false,true,BASELINE_DOMINATED,null,null,null,null,null
CELL_ESTIMATE,f90e7663ca361dab3f2a26d985cea69b85048ffcd2f1986f031b09f6c8cea3a8,3728f4934064b0959a3fc0add111e48b3a20c3c97d1cb0d40d7af0b2f9e702d5,17986a551545e42bd13dc93b5fc770ad97721f93f4506eacdd2dae9de93ca13d,1000039,40d2c00000000000,pr006_block_h_hat,PRIMARY_BASELINE,4,true,true,BASELINE_DOMINATED,null,null,null,null,null
CELL_ESTIMATE,f90e7663ca361dab3f2a26d985cea69b85048ffcd2f1986f031b09f6c8cea3a8,3728f4934064b0959a3fc0add111e48b3a20c3c97d1cb0d40d7af0b2f9e702d5,17986a551545e42bd13dc93b5fc770ad97721f93f4506eacdd2dae9de93ca13d,1000039,40d2c00000000000,pr006_intensity_h_hat,PRIMARY_BASELINE,4,true,true,BASELINE_DOMINATED,null,null,null,null,null
CELL_ESTIMATE,f90e7663ca361dab3f2a26d985cea69b85048ffcd2f1986f031b09f6c8cea3a8,3728f4934064b0959a3fc0add111e48b3a20c3c97d1cb0d40d7af0b2f9e702d5,17986a551545e42bd13dc93b5fc770ad97721f93f4506eacdd2dae9de93ca13d,1000039,40d2c00000000000,constant_depth_4,DEGENERATE_ORACLE_SANITY_CHECK,4,true,false,BASELINE_DOMINATED,null,null,null,null,null
